No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
1.8399, 1.00279, 1.00232,-0.0734072,1.99721, -1.00232,0.0734072
1.84, 1.00289, 1.00231,-0.0760458,1.99711, -1.00231,0.0760458
1.8401, 1.00299, 1.00231,-0.0786844,1.99701, -1.00231,0.0786844
1.8402, 1.00309, 1.0023,-0.0813199,1.99691, -1.0023,0.0813199
1.8403, 1.00319, 1.00229,-0.0839585,1.99681, -1.00229,0.0839585
1.8404, 1.00329, 1.00228,-0.0865971,1.99671, -1.00228,0.0865971
1.8405, 1.00339, 1.00227,-0.0892357,1.99661, -1.00227,0.0892357
1.8406, 1.00349, 1.00227,-0.0918712,1.99651, -1.00227,0.0918712
1.8407, 1.00359, 1.00226,-0.0945098,1.99641, -1.00226,0.0945098
1.8408, 1.00369, 1.00225,-0.0971484,1.99631, -1.00225,0.0971484
1.8409, 1.00379, 1.00224,-0.099787,1.99621, -1.00224,0.099787
1.841, 1.00389, 1.00223,-0.102422,1.99611, -1.00223,0.102422
1.8411, 1.00399, 1.00222,-0.105061,1.99601, -1.00222,0.105061
1.8412, 1.00409, 1.00221,-0.1077,1.99591, -1.00221,0.1077
1.8413, 1.00419, 1.0022,-0.110338,1.99581, -1.0022,0.110338
1.8414, 1.00429, 1.00218,-0.112974,1.99571, -1.00218,0.112974
1.8415, 1.00439, 1.00217,-0.115612,1.99561, -1.00217,0.115612
1.8416, 1.00449, 1.00216,-0.118251,1.99551, -1.00216,0.118251
1.8417, 1.00459, 1.00215,-0.120886,1.99541, -1.00215,0.120886
1.8418, 1.00469, 1.00214,-0.123525,1.99531, -1.00214,0.123525
1.8419, 1.00479, 1.00213,-0.126164,1.99521, -1.00213,0.126164
1.842, 1.00489, 1.00211,-0.128799,1.99511, -1.00211,0.128799
1.8421, 1.00499, 1.0021,-0.131438,1.99501, -1.0021,0.131438
1.8422, 1.00509, 1.00209,-0.134076,1.99491, -1.00209,0.134076
1.8423, 1.00519, 1.00207,-0.136712,1.99481, -1.00207,0.136712
1.8424, 1.00529, 1.00206,-0.13935,1.99471, -1.00206,0.13935
1.8425, 1.00539, 1.00205,-0.141986,1.99461, -1.00205,0.141986
1.8426, 1.0055, 1.00203,-0.144624,1.9945, -1.00203,0.144624
1.8427, 1.0056, 1.00202,-0.147263,1.9944, -1.00202,0.147263
1.8428, 1.0057, 1.002,-0.149899,1.9943, -1.002,0.149899
1.8429, 1.0058, 1.00199,-0.152537,1.9942, -1.00199,0.152537
1.843, 1.0059, 1.00197,-0.155173,1.9941, -1.00197,0.155173
1.8431, 1.006, 1.00196,-0.157811,1.994, -1.00196,0.157811
1.8432, 1.0061, 1.00194,-0.160447,1.9939, -1.00194,0.160447
1.8433, 1.0062, 1.00192,-0.163085,1.9938, -1.00192,0.163085
1.8434, 1.0063, 1.00191,-0.165721,1.9937, -1.00191,0.165721
1.8435, 1.0064, 1.00189,-0.168359,1.9936, -1.00189,0.168359
1.8436, 1.0065, 1.00187,-0.170995,1.9935, -1.00187,0.170995
1.8437, 1.0066, 1.00186,-0.17363,1.9934, -1.00186,0.17363
1.8438, 1.0067, 1.00184,-0.176269,1.9933, -1.00184,0.176269
1.8439, 1.0068, 1.00182,-0.178904,1.9932, -1.00182,0.178904
1.844, 1.0069, 1.0018,-0.181543,1.9931, -1.0018,0.181543
1.8441, 1.007, 1.00179,-0.184178,1.993, -1.00179,0.184178
1.8442, 1.0071, 1.00177,-0.186814,1.9929, -1.00177,0.186814
1.8443, 1.0072, 1.00175,-0.189453,1.9928, -1.00175,0.189453
1.8444, 1.0073, 1.00173,-0.192088,1.9927, -1.00173,0.192088
1.8445, 1.0074, 1.00171,-0.194723,1.9926, -1.00171,0.194723
1.8446, 1.0075, 1.00169,-0.197362,1.9925, -1.00169,0.197362
1.8447, 1.0076, 1.00167,-0.199998,1.9924, -1.00167,0.199998
1.8448, 1.0077, 1.00165,-0.202633,1.9923, -1.00165,0.202633
1.8449, 1.0078, 1.00163,-0.205269,1.9922, -1.00163,0.205272
1.845, 1.0079, 1.00161,-0.207907,1.9921, -1.00161,0.207907
1.8451, 1.008, 1.00159,-0.210543,1.992, -1.00159,0.210543
1.8452, 1.0081, 1.00157,-0.213178,1.9919, -1.00157,0.213178
1.8453, 1.0082, 1.00155,-0.215814,1.9918, -1.00155,0.215814
1.8454, 1.0083, 1.00153,-0.218449,1.9917, -1.00153,0.218449
1.8455, 1.0084, 1.0015,-0.221088,1.9916, -1.0015,0.221088
1.8456, 1.0085, 1.00148,-0.223723,1.9915, -1.00148,0.223723
1.8457, 1.0086, 1.00146,-0.226359,1.9914, -1.00146,0.226359
1.8458, 1.0087, 1.00144,-0.228994,1.9913, -1.00144,0.228994
1.8459, 1.0088, 1.00141,-0.231629,1.9912, -1.00141,0.231629
1.846, 1.0089, 1.00139,-0.234265,1.9911, -1.00139,0.234265
1.8461, 1.009, 1.00137,-0.2369,1.991, -1.00137,0.2369
1.8462, 1.0091, 1.00134,-0.239536,1.9909, -1.00134,0.239536
1.8463, 1.0092, 1.00132,-0.242171,1.9908, -1.00132,0.242171
1.8464, 1.0093, 1.0013,-0.244807,1.9907, -1.0013,0.244807
1.8465, 1.0094, 1.00127,-0.247442,1.9906, -1.00127,0.247442
1.8466, 1.0095, 1.00125,-0.250078,1.9905, -1.00125,0.250078
1.8467, 1.0096, 1.00122,-0.252713,1.9904, -1.00122,0.252713
1.8468, 1.0097, 1.0012,-0.255349,1.9903, -1.0012,0.255349
1.8469, 1.0098, 1.00117,-0.257984,1.9902, -1.00117,0.257984
1.847, 1.0099, 1.00115,-0.260616,1.9901, -1.00115,0.260616
1.8471, 1.01, 1.00112,-0.263252,1.99, -1.00112,0.263252
1.8472, 1.0101, 1.00109,-0.265887,1.9899, -1.00109,0.265887
1.8473, 1.0102, 1.00107,-0.268523,1.9898, -1.00107,0.268523
1.8474, 1.0103, 1.00104,-0.271158,1.9897, -1.00104,0.271158
1.8475, 1.0104, 1.00101,-0.273791,1.9896, -1.00101,0.273791
1.8476, 1.0105, 1.00099,-0.276426,1.9895, -1.00099,0.276426
1.8477, 1.0106, 1.00096,-0.279062,1.9894, -1.00096,0.279062
1.8478, 1.0107, 1.00093,-0.281694,1.9893, -1.00093,0.281694
1.8479, 1.0108, 1.0009,-0.284329,1.9892, -1.0009,0.284329
1.848, 1.0109, 1.00087,-0.286965,1.9891, -1.00087,0.286965
1.8481, 1.011, 1.00084,-0.289597,1.989, -1.00084,0.289597
1.8482, 1.0111, 1.00082,-0.292233,1.9889, -1.00082,0.292233
1.8483, 1.0112, 1.00079,-0.294865,1.9888, -1.00079,0.294865
1.8484, 1.0113, 1.00076,-0.2975,1.9887, -1.00076,0.2975
1.8485, 1.0114, 1.00073,-0.300133,1.9886, -1.00073,0.300133
1.8486, 1.0115, 1.0007,-0.302768,1.9885, -1.0007,0.302768
1.8487, 1.0116, 1.00067,-0.305401,1.9884, -1.00067,0.305401
1.8488, 1.0117, 1.00064,-0.308036,1.9883, -1.00064,0.308036
1.8489, 1.0118, 1.00061,-0.310668,1.9882, -1.00061,0.310668
1.849, 1.0119, 1.00057,-0.313301,1.9881, -1.00057,0.313301
1.8491, 1.012, 1.00054,-0.315936,1.988, -1.00054,0.315936
1.8492, 1.0121, 1.00051,-0.318569,1.9879, -1.00051,0.318569
1.8493, 1.0122, 1.00048,-0.321201,1.9878, -1.00048,0.321201
1.8494, 1.0123, 1.00045,-0.323836,1.9877, -1.00045,0.323836
1.8495, 1.0124, 1.00041,-0.326469,1.9876, -1.00041,0.326469
1.8496, 1.0125, 1.00038,-0.329101,1.9875, -1.00038,0.329101
1.8497, 1.0126, 1.00035,-0.331733,1.9874, -1.00035,0.331733
1.8498, 1.0127, 1.00032,-0.334366,1.9873, -1.00032,0.334366
1.8499, 1.0128, 1.00028,-0.337001,1.9872, -1.00028,0.337001
1.85, 1.0129, 1.00025,-0.339633,1.9871, -1.00025,0.339633
1.8501, 1.013, 1.00022,-0.342266,1.987, -1.00022,0.342266
1.8502, 1.0131, 1.00018,-0.344898,1.9869, -1.00018,0.344898
1.8503, 1.0132, 1.00015,-0.34753,1.9868, -1.00015,0.34753
1.8504, 1.0133, 1.00011,-0.350163,1.9867, -1.00011,0.350163
1.8505, 1.0134, 1.00008,-0.352795,1.9866, -1.00008,0.352795
1.8506, 1.0135, 1.00004,-0.355427,1.9865, -1.00004,0.355427
1.8507, 1.0136, 1.00001,-0.35806,1.9864, -1.00001,0.35806
1.8508, 1.0137, 0.99997,-0.360689,1.9863, -0.99997,0.360689
1.8509, 1.0138, 0.999934,-0.363321,1.9862, -0.999934,0.363321
1.851, 1.0139, 0.999898,-0.365954,1.9861, -0.999898,0.365954
1.8511, 1.014, 0.999861,-0.368586,1.986, -0.999861,0.368586
1.8512, 1.0141, 0.999824,-0.371218,1.9859, -0.999824,0.371218
1.8513, 1.0142, 0.999787,-0.373848,1.9858, -0.999787,0.373848
1.8514, 1.0143, 0.99975,-0.37648,1.9857, -0.99975,0.37648
1.8515, 1.0144, 0.999712,-0.379112,1.9856, -0.999712,0.379112
1.8516, 1.0145, 0.999674,-0.381741,1.9855, -0.999674,0.381741
1.8517, 1.0146, 0.999636,-0.384374,1.9854, -0.999636,0.384374
1.8518, 1.0147, 0.999597,-0.387003,1.9853, -0.999597,0.387003
1.8519, 1.0148, 0.999559,-0.389635,1.9852, -0.999559,0.389635
1.852, 1.0149, 0.99952,-0.392264,1.9851, -0.99952,0.392264
1.8521, 1.015, 0.999481,-0.394897,1.985, -0.999481,0.394897
1.8522, 1.0151, 0.999441,-0.397526,1.9849, -0.999441,0.397526
1.8523, 1.0152, 0.999401,-0.400158,1.9848, -0.999401,0.400158
1.8524, 1.0153, 0.999361,-0.402787,1.9847, -0.999361,0.402787
1.8525, 1.0154, 0.999321,-0.405417,1.9846, -0.999321,0.405417
1.8526, 1.0155, 0.99928,-0.408049,1.9845, -0.99928,0.408049
1.8527, 1.0156, 0.99924,-0.410678,1.9844, -0.99924,0.410678
1.8528, 1.0157, 0.999199,-0.413307,1.9843, -0.999199,0.413307
1.8529, 1.0158, 0.999157,-0.415937,1.9842, -0.999157,0.415937
1.853, 1.0159, 0.999116,-0.418566,1.9841, -0.999116,0.418566
1.8531, 1.016, 0.999074,-0.421198,1.984, -0.999074,0.421198
1.8532, 1.0161, 0.999032,-0.423827,1.9839, -0.999032,0.423827
1.8533, 1.0162, 0.998989,-0.426456,1.9838, -0.998989,0.426456
1.8534, 1.0163, 0.998947,-0.429086,1.9837, -0.998947,0.429086
1.8535, 1.0164, 0.998904,-0.431715,1.9836, -0.998904,0.431715
1.8536, 1.0165, 0.998861,-0.434344,1.9835, -0.998861,0.434344
1.8537, 1.0166, 0.998817,-0.436973,1.9834, -0.998817,0.436973
1.8538, 1.0167, 0.998773,-0.439599,1.9833, -0.998773,0.439599
1.8539, 1.0168, 0.998729,-0.442228,1.9832, -0.998729,0.442228
1.854, 1.0169, 0.998685,-0.444858,1.9831, -0.998685,0.444858
1.8541, 1.017, 0.998641,-0.447487,1.983, -0.998641,0.447487
1.8542, 1.0171, 0.998596,-0.450113,1.9829, -0.998596,0.450116
1.8543, 1.0172, 0.998551,-0.452742,1.9828, -0.998551,0.452742
1.8544, 1.0173, 0.998506,-0.455371,1.9827, -0.998506,0.455371
1.8545, 1.0174, 0.99846,-0.457997,1.9826, -0.99846,0.457997
1.8546, 1.0175, 0.998414,-0.460627,1.9825, -0.998414,0.460627
1.8547, 1.0176, 0.998368,-0.463256,1.9824, -0.998368,0.463256
1.8548, 1.0177, 0.998322,-0.465882,1.9823, -0.998322,0.465882
1.8549, 1.0178, 0.998275,-0.468508,1.9822, -0.998275,0.468511
1.855, 1.0179, 0.998229,-0.471137,1.9821, -0.998229,0.471137
1.8551, 1.018, 0.998181,-0.473763,1.982, -0.998181,0.473763
1.8552, 1.0181, 0.998134,-0.476392,1.9819, -0.998134,0.476392
1.8553, 1.0182, 0.998086,-0.479018,1.9818, -0.998086,0.479018
1.8554, 1.0183, 0.998039,-0.481644,1.9817, -0.998039,0.481644
1.8555, 1.0184, 0.99799,-0.484271,1.9816, -0.99799,0.484271
1.8556, 1.0185, 0.997942,-0.4869,1.9815, -0.997942,0.4869
1.8557, 1.0186, 0.997893,-0.489526,1.9814, -0.997893,0.489526
1.8558, 1.0187, 0.997844,-0.492152,1.9813, -0.997844,0.492152
1.8559, 1.0188, 0.997795,-0.494778,1.9812, -0.997795,0.494778
1.856, 1.0189, 0.997746,-0.497404,1.9811, -0.997746,0.497404
1.8561, 1.019, 0.997696,-0.50003,1.981, -0.997696,0.50003
1.8562, 1.0191, 0.997646,-0.502656,1.9809, -0.997646,0.502656
1.8563, 1.0192, 0.997596,-0.505282,1.9808, -0.997596,0.505282
1.8564, 1.0193, 0.997545,-0.507905,1.9807, -0.997545,0.507905
1.8565, 1.0194, 0.997494,-0.510531,1.9806, -0.997494,0.510531
1.8566, 1.0195, 0.997443,-0.513157,1.9805, -0.997443,0.513157
1.8567, 1.0196, 0.997392,-0.515783,1.9804, -0.997392,0.515783
1.8568, 1.0197, 0.99734,-0.518406,1.9803, -0.99734,0.518406
1.8569, 1.0198, 0.997288,-0.521032,1.9802, -0.997288,0.521032
1.857, 1.0199, 0.997236,-0.523658,1.9801, -0.997236,0.523658
1.8571, 1.02, 0.997184,-0.526281,1.98, -0.997184,0.526281
1.8572, 1.0201, 0.997131,-0.528907,1.9799, -0.997131,0.528907
1.8573, 1.0202, 0.997078,-0.53153,1.9798, -0.997078,0.53153
1.8574, 1.0203, 0.997025,-0.534156,1.9797, -0.997025,0.534156
1.8575, 1.0204, 0.996972,-0.536779,1.9796, -0.996972,0.536779
1.8576, 1.02049, 0.996918,-0.539402,1.97951, -0.996918,0.539402
1.8577, 1.02059, 0.996864,-0.542025,1.97941, -0.996864,0.542028
1.8578, 1.02069, 0.99681,-0.544651,1.97931, -0.99681,0.544651
1.8579, 1.02079, 0.996756,-0.547274,1.97921, -0.996756,0.547274
1.858, 1.02089, 0.996701,-0.549897,1.97911, -0.996701,0.549897
1.8581, 1.02099, 0.996646,-0.55252,1.97901, -0.996646,0.55252
1.8582, 1.02109, 0.996591,-0.555143,1.97891, -0.996591,0.555143
1.8583, 1.02119, 0.996535,-0.557766,1.97881, -0.996535,0.557766
1.8584, 1.02129, 0.996479,-0.560389,1.97871, -0.996479,0.560389
1.8585, 1.02139, 0.996423,-0.563011,1.97861, -0.996423,0.563011
1.8586, 1.02149, 0.996367,-0.565634,1.97851, -0.996367,0.565634
1.8587, 1.02159, 0.99631,-0.568257,1.97841, -0.99631,0.568257
1.8588, 1.02169, 0.996254,-0.570877,1.97831, -0.996254,0.57088
1.8589, 1.02179, 0.996197,-0.5735,1.97821, -0.996197,0.5735
1.859, 1.02189, 0.996139,-0.576123,1.97811, -0.996139,0.576123
1.8591, 1.02199, 0.996082,-0.578746,1.97801, -0.996082,0.578746
1.8592, 1.02209, 0.996024,-0.581366,1.97791, -0.996024,0.581366
1.8593, 1.02219, 0.995966,-0.583988,1.97781, -0.995966,0.583988
1.8594, 1.02229, 0.995907,-0.586608,1.97771, -0.995907,0.586608
1.8595, 1.02239, 0.995849,-0.589231,1.97761, -0.995849,0.589231
1.8596, 1.02249, 0.99579,-0.591851,1.97751, -0.99579,0.591851
1.8597, 1.02259, 0.99573,-0.594471,1.97741, -0.99573,0.594471
1.8598, 1.02269, 0.995671,-0.597091,1.97731, -0.995671,0.597094
1.8599, 1.02279, 0.995611,-0.599713,1.97721, -0.995611,0.599713
1.86, 1.02289, 0.995551,-0.602333,1.97711, -0.995551,0.602333
1.8601, 1.02299, 0.995491,-0.604953,1.97701, -0.995491,0.604953
1.8602, 1.02309, 0.995431,-0.607573,1.97691, -0.995431,0.607573
1.8603, 1.02318, 0.99537,-0.610193,1.97682, -0.99537,0.610193
1.8604, 1.02328, 0.995309,-0.612812,1.97672, -0.995309,0.612812
1.8605, 1.02338, 0.995248,-0.615432,1.97662, -0.995247,0.615432
1.8606, 1.02348, 0.995186,-0.618052,1.97652, -0.995186,0.618052
1.8607, 1.02358, 0.995124,-0.620672,1.97642, -0.995124,0.620672
1.8608, 1.02368, 0.995062,-0.623291,1.97632, -0.995062,0.623291
1.8609, 1.02378, 0.995,-0.625908,1.97622, -0.995,0.625908
1.861, 1.02388, 0.994937,-0.628528,1.97612, -0.994937,0.628528
1.8611, 1.02398, 0.994874,-0.631148,1.97602, -0.994874,0.631148
1.8612, 1.02408, 0.994811,-0.633764,1.97592, -0.994811,0.633764
1.8613, 1.02418, 0.994748,-0.636384,1.97582, -0.994748,0.636384
1.8614, 1.02428, 0.994684,-0.639001,1.97572, -0.994684,0.639001
1.8615, 1.02438, 0.99462,-0.641617,1.97562, -0.99462,0.641617
1.8616, 1.02448, 0.994556,-0.644237,1.97552, -0.994556,0.644237
1.8617, 1.02458, 0.994492,-0.646854,1.97542, -0.994492,0.646854
1.8618, 1.02468, 0.994427,-0.64947,1.97532, -0.994427,0.64947
1.8619, 1.02478, 0.994362,-0.652087,1.97522, -0.994362,0.65209
1.862, 1.02488, 0.994297,-0.654707,1.97512, -0.994297,0.654707
1.8621, 1.02498, 0.994231,-0.657324,1.97502, -0.994231,0.657324
1.8622, 1.02507, 0.994166,-0.65994,1.97493, -0.994166,0.65994
1.8623, 1.02517, 0.9941,-0.662557,1.97483, -0.9941,0.662557
1.8624, 1.02527, 0.994033,-0.665173,1.97473, -0.994033,0.665173
1.8625, 1.02537, 0.993967,-0.667787,1.97463, -0.993967,0.667787
1.8626, 1.02547, 0.9939,-0.670404,1.97453, -0.9939,0.670404
1.8627, 1.02557, 0.993833,-0.67302,1.97443, -0.993833,0.67302
1.8628, 1.02567, 0.993766,-0.675637,1.97433, -0.993766,0.675637
1.8629, 1.02577, 0.993698,-0.67825,1.97423, -0.993698,0.67825
1.863, 1.02587, 0.99363,-0.680867,1.97413, -0.99363,0.680867
1.8631, 1.02597, 0.993562,-0.683481,1.97403, -0.993562,0.683481
1.8632, 1.02607, 0.993494,-0.686097,1.97393, -0.993494,0.686097
1.8633, 1.02617, 0.993425,-0.688711,1.97383, -0.993425,0.688711
1.8634, 1.02627, 0.993356,-0.691327,1.97373, -0.993356,0.691327
1.8635, 1.02637, 0.993287,-0.693941,1.97363, -0.993287,0.693941
1.8636, 1.02647, 0.993218,-0.696554,1.97353, -0.993218,0.696554
1.8637, 1.02657, 0.993148,-0.699168,1.97343, -0.993148,0.699168
1.8638, 1.02666, 0.993078,-0.701781,1.97334, -0.993078,0.701781
1.8639, 1.02676, 0.993008,-0.704395,1.97324, -0.993008,0.704398
1.864, 1.02686, 0.992938,-0.707008,1.97314, -0.992938,0.707008
1.8641, 1.02696, 0.992867,-0.709622,1.97304, -0.992867,0.709622
1.8642, 1.02706, 0.992796,-0.712235,1.97294, -0.992796,0.712235
1.8643, 1.02716, 0.992725,-0.714849,1.97284, -0.992725,0.714849
1.8644, 1.02726, 0.992653,-0.717462,1.97274, -0.992653,0.717462
1.8645, 1.02736, 0.992582,-0.720076,1.97264, -0.992582,0.720076
1.8646, 1.02746, 0.99251,-0.722686,1.97254, -0.99251,0.722686
1.8647, 1.02756, 0.992437,-0.7253,1.97244, -0.992437,0.7253
1.8648, 1.02766, 0.992365,-0.72791,1.97234, -0.992365,0.72791
1.8649, 1.02776, 0.992292,-0.730524,1.97224, -0.992292,0.730524
1.865, 1.02786, 0.992219,-0.733134,1.97214, -0.992219,0.733134
1.8651, 1.02795, 0.992146,-0.735744,1.97205, -0.992146,0.735748
1.8652, 1.02805, 0.992072,-0.738358,1.97195, -0.992072,0.738358
1.8653, 1.02815, 0.991998,-0.740968,1.97185, -0.991998,0.740968
1.8654, 1.02825, 0.991924,-0.743579,1.97175, -0.991924,0.743579
1.8655, 1.02835, 0.99185,-0.746189,1.97165, -0.99185,0.746189
1.8656, 1.02845, 0.991775,-0.748799,1.97155, -0.991775,0.748799
1.8657, 1.02855, 0.9917,-0.75141,1.97145, -0.9917,0.75141
1.8658, 1.02865, 0.991625,-0.75402,1.97135, -0.991625,0.75402
1.8659, 1.02875, 0.99155,-0.756631,1.97125, -0.99155,0.756631
1.866, 1.02885, 0.991474,-0.759241,1.97115, -0.991474,0.759241
1.8661, 1.02895, 0.991398,-0.761848,1.97105, -0.991398,0.761848
1.8662, 1.02905, 0.991322,-0.764458,1.97095, -0.991322,0.764458
1.8663, 1.02915, 0.991246,-0.767069,1.97085, -0.991246,0.767069
1.8664, 1.02924, 0.991169,-0.769676,1.97076, -0.991169,0.769676
1.8665, 1.02934, 0.991092,-0.772286,1.97066, -0.991092,0.772286
1.8666, 1.02944, 0.991015,-0.774894,1.97056, -0.991015,0.774894
1.8667, 1.02954, 0.990937,-0.777501,1.97046, -0.990937,0.777501
1.8668, 1.02964, 0.990859,-0.780111,1.97036, -0.990859,0.780111
1.8669, 1.02974, 0.990781,-0.782719,1.97026, -0.990781,0.782719
1.867, 1.02984, 0.990703,-0.785326,1.97016, -0.990703,0.785326
1.8671, 1.02994, 0.990625,-0.787933,1.97006, -0.990625,0.787933
1.8672, 1.03004, 0.990546,-0.79054,1.96996, -0.990546,0.79054
1.8673, 1.03014, 0.990467,-0.793147,1.96986, -0.990467,0.793147
1.8674, 1.03024, 0.990387,-0.795755,1.96976, -0.990387,0.795755
1.8675, 1.03033, 0.990308,-0.798362,1.96967, -0.990308,0.798362
1.8676, 1.03043, 0.990228,-0.800966,1.96957, -0.990228,0.800966
1.8677, 1.03053, 0.990148,-0.803573,1.96947, -0.990148,0.803573
1.8678, 1.03063, 0.990068,-0.80618,1.96937, -0.990068,0.80618
1.8679, 1.03073, 0.989987,-0.808785,1.96927, -0.989987,0.808785
1.868, 1.03083, 0.989906,-0.811392,1.96917, -0.989906,0.811392
1.8681, 1.03093, 0.989825,-0.813996,1.96907, -0.989825,0.813996
1.8682, 1.03103, 0.989744,-0.8166,1.96897, -0.989744,0.8166
1.8683, 1.03113, 0.989662,-0.819204,1.96887, -0.989662,0.819207
1.8684, 1.03123, 0.98958,-0.821811,1.96877, -0.98958,0.821811
1.8685, 1.03132, 0.989498,-0.824415,1.96868, -0.989498,0.824415
1.8686, 1.03142, 0.989415,-0.82702,1.96858, -0.989415,0.82702
1.8687, 1.03152, 0.989333,-0.829624,1.96848, -0.989333,0.829624
1.8688, 1.03162, 0.98925,-0.832228,1.96838, -0.98925,0.832228
1.8689, 1.03172, 0.989166,-0.834832,1.96828, -0.989166,0.834832
1.869, 1.03182, 0.989083,-0.837433,1.96818, -0.989083,0.837433
1.8691, 1.03192, 0.988999,-0.840037,1.96808, -0.988999,0.840037
1.8692, 1.03202, 0.988915,-0.842641,1.96798, -0.988915,0.842641
1.8693, 1.03212, 0.988831,-0.845242,1.96788, -0.988831,0.845242
1.8694, 1.03221, 0.988746,-0.847846,1.96779, -0.988746,0.847846
1.8695, 1.03231, 0.988662,-0.850447,1.96769, -0.988662,0.850447
1.8696, 1.03241, 0.988577,-0.853051,1.96759, -0.988577,0.853051
1.8697, 1.03251, 0.988491,-0.855652,1.96749, -0.988491,0.855652
1.8698, 1.03261, 0.988406,-0.858253,1.96739, -0.988406,0.858253
1.8699, 1.03271, 0.98832,-0.860854,1.96729, -0.98832,0.860854
1.87, 1.03281, 0.988234,-0.863455,1.96719, -0.988234,0.863455
1.8701, 1.03291, 0.988147,-0.866056,1.96709, -0.988147,0.866056
1.8702, 1.03301, 0.988061,-0.868657,1.96699, -0.988061,0.868657
1.8703, 1.0331, 0.987974,-0.871258,1.9669, -0.987974,0.871258
1.8704, 1.0332, 0.987887,-0.873859,1.9668, -0.987887,0.873859
1.8705, 1.0333, 0.987799,-0.876456,1.9667, -0.987799,0.876456
1.8706, 1.0334, 0.987712,-0.879057,1.9666, -0.987712,0.879057
1.8707, 1.0335, 0.987624,-0.881658,1.9665, -0.987624,0.881658
1.8708, 1.0336, 0.987536,-0.884256,1.9664, -0.987536,0.884256
1.8709, 1.0337, 0.987447,-0.886854,1.9663, -0.987447,0.886857
1.871, 1.0338, 0.987359,-0.889455,1.9662, -0.987359,0.889455
1.8711, 1.03389, 0.98727,-0.892053,1.96611, -0.98727,0.892053
1.8712, 1.03399, 0.98718,-0.894651,1.96601, -0.98718,0.894651
1.8713, 1.03409, 0.987091,-0.897248,1.96591, -0.987091,0.897248
1.8714, 1.03419, 0.987001,-0.899846,1.96581, -0.987001,0.899846
1.8715, 1.03429, 0.986911,-0.902444,1.96571, -0.986911,0.902444
1.8716, 1.03439, 0.986821,-0.905042,1.96561, -0.986821,0.905042
1.8717, 1.03449, 0.986731,-0.90764,1.96551, -0.986731,0.90764
1.8718, 1.03458, 0.98664,-0.910238,1.96542, -0.98664,0.910238
1.8719, 1.03468, 0.986549,-0.912832,1.96532, -0.986549,0.912832
1.872, 1.03478, 0.986457,-0.91543,1.96522, -0.986457,0.91543
1.8721, 1.03488, 0.986366,-0.918028,1.96512, -0.986366,0.918028
1.8722, 1.03498, 0.986274,-0.920623,1.96502, -0.986274,0.920623
1.8723, 1.03508, 0.986182,-0.923217,1.96492, -0.986182,0.923217
1.8724, 1.03518, 0.98609,-0.925815,1.96482, -0.98609,0.925815
1.8725, 1.03528, 0.985997,-0.92841,1.96472, -0.985997,0.92841
1.8726, 1.03537, 0.985904,-0.931004,1.96463, -0.985904,0.931004
1.8727, 1.03547, 0.985811,-0.933599,1.96453, -0.985811,0.933599
1.8728, 1.03557, 0.985718,-0.936194,1.96443, -0.985718,0.936194
1.8729, 1.03567, 0.985624,-0.938788,1.96433, -0.985624,0.938788
1.873, 1.03577, 0.98553,-0.941383,1.96423, -0.98553,0.941383
1.8731, 1.03587, 0.985436,-0.943975,1.96413, -0.985436,0.943975
1.8732, 1.03597, 0.985342,-0.946569,1.96403, -0.985342,0.946569
1.8733, 1.03606, 0.985247,-0.949161,1.96394, -0.985247,0.949161
1.8734, 1.03616, 0.985152,-0.951756,1.96384, -0.985152,0.951756
1.8735, 1.03626, 0.985057,-0.954347,1.96374, -0.985057,0.954347
1.8736, 1.03636, 0.984962,-0.956942,1.96364, -0.984962,0.956942
1.8737, 1.03646, 0.984866,-0.959533,1.96354, -0.984866,0.959533
1.8738, 1.03656, 0.98477,-0.962125,1.96344, -0.98477,0.962125
1.8739, 1.03665, 0.984674,-0.964716,1.96335, -0.984674,0.964716
1.874, 1.03675, 0.984577,-0.967308,1.96325, -0.984577,0.967308
1.8741, 1.03685, 0.984481,-0.9699,1.96315, -0.984481,0.9699
1.8742, 1.03695, 0.984384,-0.972491,1.96305, -0.984384,0.972491
1.8743, 1.03705, 0.984286,-0.975083,1.96295, -0.984286,0.975083
1.8744, 1.03715, 0.984189,-0.977671,1.96285, -0.984189,0.977671
1.8745, 1.03725, 0.984091,-0.980263,1.96275, -0.984091,0.980263
1.8746, 1.03734, 0.983993,-0.982851,1.96266, -0.983993,0.982854
1.8747, 1.03744, 0.983895,-0.985443,1.96256, -0.983895,0.985443
1.8748, 1.03754, 0.983796,-0.988031,1.96246, -0.983796,0.988031
1.8749, 1.03764, 0.983697,-0.990622,1.96236, -0.983697,0.990622
1.875, 1.03774, 0.983598,-0.993211,1.96226, -0.983598,0.993211
1.8751, 1.03784, 0.983499,-0.995799,1.96216, -0.983499,0.995799
1.8752, 1.03793, 0.983399,-0.998388,1.96207, -0.983399,0.998388
1.8753, 1.03803, 0.9833,-1.00098,1.96197, -0.9833,1.00098
1.8754, 1.03813, 0.9832,-1.00356,1.96187, -0.9832,1.00356
1.8755, 1.03823, 0.983099,-1.00615,1.96177, -0.983099,1.00615
